,Word,Senses,Glosa,PoS,SynsetPoS
3793,exacto,1,unha reprodución exacta,a,glg-30-00021766-a
3794,inflexible,3,o condutor inflexible do autobús arrancou cando estaba batendo na porta,a,glg-30-00021403-a
3795,inexacto,1,unha tradución inexacta,a,glg-30-00023383-a
3796,afeito,1,eu medrei afeita ao seu rostro,a,glg-30-00024417-a
3797,admitido,1,o seu erro admitido,a,glg-30-00027247-a
3798,adormecido,1,un volcán adormecido,a,glg-30-00040685-a
3799,favorable,1,un contrato favorable para o noso país,a,glg-30-00064479-a
3800,desaxeitado,1,propaganda desaxeitada,a,glg-30-00063277-a
3801,desaxeitado,1,unha tradución desaxeitada,a,glg-30-00063277-a
3802,destro,1,un negociador destro,a,glg-30-00061262-a
3803,destro,1,un técnico destro,a,glg-30-00061262-a
3804,inaxeitado,1,era inaxeitado para a tarefa,a,glg-30-00051696-a
3805,axeitado,5,era axeitado para a tarefa,a,glg-30-00051045-a
3806,axeitado,5,tiña unha formación axeitada,a,glg-30-00051045-a
3807,sen_destinado,1,un sobre sen destinatario,a,glg-30-00050947-a
3808,adictivo,2,un proceso adictivo,a,glg-30-00048129-a
3809,adictivo,1,drogas adictivas,a,glg-30-00047786-a
3810,adicto,1,adicto á cocaína,a,glg-30-00047029-a
3811,posible,2,posibles usos da enerxía nuclear,a,glg-30-00044353-a
3812,existente,4,as condicións existentes e imaxinarias,a,glg-30-00043765-a
3813,aconsellable,1,é aconsellable chamar primeiro,a,glg-30-00067038-a
3814,aconsellábel,1,a extrema cautela é aconsellábel,a,glg-30-00067038-a
3815,prudente,2,un atraso prudente na realización do plan,a,glg-30-00067966-a
3816,imprudente,3,sería imprudente aceptar a oferta,a,glg-30-00068278-a
3817,imprudente,3,tomou as medidas imprudentes de ir ao público coas acusacións,a,glg-30-00068278-a
3818,natural,2,unha elegancia natural,a,glg-30-00074346-a
3819,positivo,3,unha decisión positiva,a,glg-30-00075135-a
3820,favorable,3,voto favorable,a,glg-30-00075135-a
3821,medorento,1,de súpeto mirou medorento,a,glg-30-00077645-a
3822,medorento,1,medorento da cobra,a,glg-30-00077645-a
3823,medorento,1,medorento da súa vida,a,glg-30-00077645-a
3824,agradábel,1,é un compañeiro agradábel,a,glg-30-00089051-a
3825,agradábel,1,un xeito agradábel,a,glg-30-00089051-a
3826,ar-ar,1,as comunicacións ar-ar,a,glg-30-00090917-a
3827,atento,4,o suficientemente atento para encontrar a oportunidade cando veu,a,glg-30-00091311-a
3828,atento,4,"sempre atento e vixiante, como un sentinela nas noites",a,glg-30-00091311-a
3829,conectado,1,levou unha descarga dun cable conectado,a,glg-30-00099290-a
3830,aceso,1,tirou un cigarro aceso pola fiestra,a,glg-30-00099290-a
3831,aceso,1,carbón aceso,a,glg-30-00099290-a
3832,conectado,1,unha bomba conectada,a,glg-30-00099290-a
3833,parco,1,as comidas parcas,a,glg-30-00106456-a
3834,posterior,1,os desenvolvementos posteriores,a,glg-30-00122626-a
3835,descoñecido,2,doadores descoñecidos,a,glg-30-00120574-a
3836,vivo,3,un vivo e expresivo rostro,a,glg-30-00118567-a
3837,animado,6,os vivos sentíanse como monicreques animados no teatro de Deus (T. E. Lawrence),a,glg-30-00117385-a
3838,doente,1,o envío de cartas doentes para os xornais,a,glg-30-00113818-a
3839,rabiado,1,os clientes rabiados,a,glg-30-00113818-a
3840,irritado,1,un silencio irritado,a,glg-30-00113818-a
3841,flexivo,1,"a morfoloxía flexiva é usada para indicar o número, o caso, o tempo, a persoa etc.",a,glg-30-00113015-a
3842,lineal,2,amplificador lineal,a,glg-30-00110497-a
3843,inapropiado,1,o ruído parece inapropiado nun momento de tristeza,a,glg-30-00135718-a
3844,desaxeitado,2,os zapatos desaxeitados para unha andaina na praia,a,glg-30-00135718-a
3845,inadecuado,1,puxo unha presión inadecuada sobre eles,a,glg-30-00135718-a
3846,axeitado,1,parece que a escusa é axeitada,a,glg-30-00134701-a
3847,posbélico,1,a inflación posbélica,a,glg-30-00130017-a
3848,preparto,1,os coidados preparto,a,glg-30-00129103-a
3849,arbitrábel,1,unha disputa arbitrábel,a,glg-30-00140233-a
3850,enxeñoso,1,unha selección enxeñosa das metáforas,a,glg-30-00147734-a
3851,sen_malicia,1,a elegancia sen malicia,a,glg-30-00149861-a
3852,avergonzado,1,sentinme avergonzada do meu abrigo roto,a,glg-30-00153898-a
3853,autoafirmativo,1,dirixirse directamente para un ouvinte é un acto autoafirmativo,a,glg-30-00156101-a
3854,en_medianeira,1,un bloque de vivendas en medianeira,a,glg-30-00160425-a
3855,unifamiliar,1,vivendas unifamiliares,a,glg-30-00160573-a
3856,individual,2,un garaxe individual,a,glg-30-00160573-a
3857,coidadoso,1,unha mirada coidadosa para as nubes negras,a,glg-30-00162386-a
3858,audible,1,falou nun murmurio audible,a,glg-30-00173764-a
3859,heteroico,1,os insectos heteroicos,a,glg-30-00180835-a
3860,descoñecedor,1,descoñecedor da esperanza dos animais nacidos recentemente,a,glg-30-00191603-a
3861,descoñecedor,1,descoñecedor do perigo no que estaban,a,glg-30-00191603-a
3862,guía,1,non montes no coche guía,a,glg-30-00198904-a
3863,punteiro,1,punteiro na tecnoloxía,a,glg-30-00198904-a
3864,non_arestado,1,o bromo non arestado,a,glg-30-00217183-a
3865,hirsuto,1,unha eiruga hirsuta,a,glg-30-00212173-a
3866,de_cabelo_claro,1,unha casa chea de nenos de cabelo claro,a,glg-30-00243606-a
3867,irreprochable,1,unha pel irreprochable,a,glg-30-00247013-a
3868,sanguinolento,1,o pano está todo sanguinolento,a,glg-30-00247439-a
3869,audaz,1,un discurso audaz,a,glg-30-00249721-a
3870,intrépido,1,unha aventura intrépida,a,glg-30-00249721-a
3871,amarrado,3,un feixe ben amarrado,a,glg-30-00254746-a
3872,enleado,1,as cordas enleadas,a,glg-30-00255057-a
3873,enguedellado,1,empurrou cara atrás os seus cabelos enguedellados,a,glg-30-00255057-a
3874,con_bordo,1,o pano con bordo negro,a,glg-30-00257742-a
3875,afouto,2,un corazón sincero e afouto... triunfou sobre a dor (William Wordsworth),a,glg-30-00262792-a
3876,afouto,3,a afouta intensidade da súa implicación musical (Judith Crist),a,glg-30-00266634-a
3877,iluminado,1,o interior da casa era aireado e ben iluminado,a,glg-30-00269989-a
3878,enluarado,1,a paisaxe enluarada,a,glg-30-00278006-a
3879,sen_luar,1,a noite escura sen luar,a,glg-30-00278131-a
3880,mate,1,a prata mate necesita un pulido,a,glg-30-00283703-a
3881,opaco,2,un brillo opaco,a,glg-30-00283703-a
3882,tenue,1,a iluminación tenue trouxo un silencio expectativo,a,glg-30-00284575-a
3883,sutil,1,a nós gústanos a luz sutil cando ceamos,a,glg-30-00284575-a
3884,forte,5,sorprendentemente a cortina comezou a subir mentres a iluminación aínda estaba forte,a,glg-30-00284930-a
3885,imparcial,2,unha avaliación imparcial dos pros e dos contras,a,glg-30-00286214-a
3886,estreito,3,"un xuíz brillante, pero de mente estreita",a,glg-30-00287640-a
3887,crebado,1,unha perna crebada,a,glg-30-00289082-a
3888,roto,1,un espello roto,a,glg-30-00289082-a
3889,crebado,3,contratos crebados,a,glg-30-00289594-a
3890,cumprido,1,promesas cumpridas,a,glg-30-00289799-a
3891,crebado,2,arrinca o cabo por riba da liña crebada,a,glg-30-00289983-a
3892,crebado,2,liñas crebadas da defensa,a,glg-30-00289983-a
3893,interrompido,2,o sono interrompido,a,glg-30-00289983-a
3894,interrompido,2,saloucos interrompidos,a,glg-30-00289983-a
3895,fraterno,2,sentimentos fraternos,a,glg-30-00291471-a
3896,ocioso,1,os ricos ociosos,a,glg-30-00294175-a
3897,ocioso,1,vagabundos ociosos,a,glg-30-00294175-a
3898,ocioso,1,unha mente ociosa,a,glg-30-00294175-a
3899,osudo,1,o seu pulso osudo,a,glg-30-00295657-a
3900,espiñoso,2,peixes espiñosos,a,glg-30-00295657-a
3901,calculábel,1,un risco calculable,a,glg-30-00301187-a
3902,tempestuoso,1,un mar ancho e tempestuoso,a,glg-30-00303727-a
3903,esculpido,1,quedou como esculpida na pedra,a,glg-30-00317008-a
3904,labrado,1,unha porta primorosamente labrada,a,glg-30-00317008-a
3905,basal,1,placentación basal,a,glg-30-00318667-a
3906,certo,2,a data para a invasión é certa,a,glg-30-00335421-a
3907,certo,2,é certo que eles estaban no autobús,a,glg-30-00335421-a
3908,incerto,1,sen máis evidencia a súa historia debe permanecer incerta,a,glg-30-00336168-a
3909,incerto,1,un manuscrito de orixe incerta,a,glg-30-00336168-a
3910,seguro,5,estaba moi seguro das súas crenzas,a,glg-30-00336831-a
3911,seguro,5,seguro dos seus amigos,a,glg-30-00336831-a
3912,inseguro,6,inseguro de si mesmo e do seu futuro,a,glg-30-00337404-a
3913,inseguro,6,movéndose con pasos inseguros,a,glg-30-00337404-a
3914,seguro,1,un interlocutor seguro,a,glg-30-00338817-a
3915,inseguro,8,un mozo moi inseguro,a,glg-30-00339941-a
3916,seguro,9,afrontou unha morte segura,a,glg-30-00340239-a
3917,seguro,9,"nesta vida nada é seguro, agás a morte e os impostos (Benjamin Franklin)",a,glg-30-00340239-a
3918,seguro,9,el estaba seguro do fracaso,a,glg-30-00340239-a
3919,variable,4,comportamento variable,a,glg-30-00344125-a
3920,variábel,4,prezos variábeis,a,glg-30-00344125-a
3921,modificábel,1,condicións modificábeis do emprego,a,glg-30-00349295-a
3922,inalterable,1,resolución inalterable,a,glg-30-00349523-a
3923,regulado,1,o coche corre máis suavemente co acendido regulado,a,glg-30-00350621-a
3924,mutábel,1,patróns climáticos mutábeis,a,glg-30-00356339-a
3925,variábel,3,unha política exterior variábel,a,glg-30-00356339-a
3926,variable,3,as formas variables da fortuna,a,glg-30-00356339-a
3927,alugado,1,o autobús alugado chegou á hora correcta,a,glg-30-00360041-a
3928,indecente,1,un comportamento indecente,a,glg-30-00361509-a
3929,triste,2,algo triste sobre o cuarto,a,glg-30-00364479-a
3930,neutro,1,gústanme as cores neutras como o negro ou o branco,a,glg-30-00386392-a
3931,en_cor,1,película en cor,a,glg-30-00394135-a
3932,en_color,1,alugou unha televisión en color,a,glg-30-00394135-a
3933,sen_manchas,1,un mandil mantén a súa roupa sen manchas,a,glg-30-00402159-a
3934,trasmontano,1,ventos trasmontanos,a,glg-30-00410449-a
3935,porco,1,barriadas porcas,a,glg-30-00419289-a
3936,porco,1,usaba unha camisa porca,a,glg-30-00419289-a
3937,inofensivo,6,unha broma inofensiva,a,glg-30-00424008-a
3938,ofensivo,2,os nenos están contando chistes ofensivos,a,glg-30-00424370-a
3939,ofensivo,2,libros e películas ofensivas,a,glg-30-00424370-a
3940,incontaminado,1,a bomba táctica está razoablemente incontaminada,a,glg-30-00426347-a
3941,contaminado,2,o aire preto da fundición sempre estaba contaminado,a,glg-30-00426608-a
3942,impuro,3,e o porco... é impuro para vós (Levítico_11:03),a,glg-30-00427786-a
3943,remoto,2,a semellanza remota,a,glg-30-00450606-a
3944,remoto,2,un parente remoto,a,glg-30-00450606-a
3945,distante,3,as consideracións totalmente distantes da política,a,glg-30-00450606-a
3946,próximo,1,unha formación próxima de buques,a,glg-30-00446921-a
3947,próximo,1,próximo ao mediodía,a,glg-30-00446921-a
3948,afastado,2,un son afastado,a,glg-30-00445548-a
3949,afastado,2,o son do tráfico afastado,a,glg-30-00445548-a
3950,próximo,4,estaba próxima a chorar,a,glg-30-00444519-a
3951,próximo,4,nun futuro próximo,a,glg-30-00444519-a
3952,próximo,4,os veciños próximos,a,glg-30-00444519-a
3953,próximo,4,unha batida próxima á bomba,a,glg-30-00444519-a
3954,distante,1,distante da verdade,a,glg-30-00442361-a
3955,remoto,1,o futuro remoto,a,glg-30-00442361-a
3956,remoto,1,o lado remoto da estrada,a,glg-30-00442361-a
3957,distante,1,recantos distantes da terra,a,glg-30-00442361-a
3958,próximo,3,os parentes próximos,a,glg-30-00451510-a
3959,próximo,3,todos estamos en simpatía próxima con ...,a,glg-30-00451510-a
3960,próximo,3,unha familia próxima,a,glg-30-00451510-a
3961,relatado,1,as conclusións relatadas,a,glg-30-00471348-a
3962,prendido,1,un cigarro prendido,a,glg-30-00475125-a
3963,confortable,1,as casas confortables do suburbio,a,glg-30-00476819-a
3964,inconfortable,1,unha materia inconfortable,a,glg-30-00478015-a
3965,raro,1,as xeadas e as inundacións son raras durante estes meses,a,glg-30-00487653-a
3966,raro,1,aves raras,a,glg-30-00487653-a
3967,habitual,1,a hora de deitarse habitual do neno,a,glg-30-00489108-a
3968,habitual,1,chegou á hora habitual,a,glg-30-00489108-a
3969,habitual,1,creceron os legumes habituais,a,glg-30-00489108-a
3970,raro,2,un castigo cruel e raro,a,glg-30-00490035-a
3971,raro,2,un meteorito raro,a,glg-30-00490035-a
3972,único,1,as gotas únicas de choiva,a,glg-30-00493460-a
3973,persoal,2,seguiron os seus camiños persoais,a,glg-30-00493460-a
3974,incomparábel,1,este informe é incomparábel cos anteriores debido ás distintas avarías dos datos,a,glg-30-00504592-a
3975,inigualable,1,os recursos do ordenador coa súa lóxica e eficiencia inigualable,a,glg-30-00504592-a
3976,sen_compaixón,1,nin bágoas derramadas de prata podían penetrar no seu pai sen compaixón (Shakespeare),a,glg-30-00507053-a
3977,compresíbel,1,unha caixa compresíbel,a,glg-30-00514396-a
3978,total,1,deulle a súa total atención,a,glg-30-00514884-a
3979,íntegro,1,un pan íntegro,a,glg-30-00514884-a
3980,parcial,1,unha dose parcial,a,glg-30-00516539-a
3981,uterino,1,unha irmá uterina,a,glg-30-00518035-a
3982,completo,2,un levantamento completo,a,glg-30-00525453-a
3983,completo,2,unha cobertura completa,a,glg-30-00525453-a
3984,completo,2,unha historia completa da revolución,a,glg-30-00525453-a
3985,tranquilo,1,"eu sentinme tranquila, máis tranquila do que hai moito tempo",a,glg-30-00529266-a
3986,desconcertado,1,ollou arredor cun aire desconcertado e deambulante,a,glg-30-00531342-a
3987,concluínte,1,as probas concluíntes,a,glg-30-00550282-a
3988,non_concluínte,1,unha evidencia non concluínte,a,glg-30-00550777-a
3989,inaplicable,1,unha lei inaplicable,a,glg-30-00557304-a
3990,inexecutable,1,as reformas inexecutables,a,glg-30-00557304-a
3991,forzado,1,unha vida de inactividade forzada,a,glg-30-00557478-a
3992,ateigado,1,os trens ateigados,a,glg-30-00559690-a
3993,atestado,1,un programa atestado,a,glg-30-00559690-a
3994,acugulado,1,o autobús ía acugulado,a,glg-30-00559690-a
3995,baleiro,1,un tren baleiro,a,glg-30-00560453-a
3996,conxenial,1,dous espíritos conxeniais... pola confianza mutua e as virtudes recíprocas (T. L. Peacock),a,glg-30-00560586-a
3997,incompatible,4,a tarefa era incompatible cunha sensibilidade aos rexeitamentos,a,glg-30-00561036-a
3998,dedicado,2,unha capela dedicada aos mortos da Segunda Guerra Mundial,a,glg-30-00573225-a
3999,consistente,1,o testemuño consistente cos feitos coñecidos,a,glg-30-00576680-a
4000,incoherente,2,as declaracións incoherentes non poden ser todas certas á vez,a,glg-30-00577920-a
4001,incompatible,2,incompatible co guión,a,glg-30-00577920-a
4002,evidente,1,fíxose evidente polo seu enfeitamento exibicionista,a,glg-30-00579084-a
4003,invisible,2,o home invisible,a,glg-30-00581401-a
4004,perceptible,2,"o horizonte é facilmente perceptible, mesmo nunha distancia de varios quilómetros",a,glg-30-00581812-a
4005,perceptible,2,o xornal divulga que non hai progreso perceptibles nas negociacións,a,glg-30-00581812-a
4006,distinguíbel,1,un proxecto distinguíbel en catro fases de progreso,a,glg-30-00582314-a
4007,variable,1,un amante variable,a,glg-30-00583990-a
4008,satisfeito,2,un sorriso satisfeito,a,glg-30-00588797-a
4009,constante,5,viviron no medo constante,a,glg-30-00594413-a
4010,ininterrompido,2,os festivos móbiles no medio da semana para o luns ou venres máis próximo permiten semanas de traballo ininterrompido,a,glg-30-00594413-a
4011,interrompido,3,recibiu unha educación un tanto irregular e interrompida,a,glg-30-00596769-a
4012,corrupto,1,a humanidade sabían ser corrupta ... a partir do día da creación de Adán,a,glg-30-00620731-a
4013,corrupto,1,o goberno corrupto e incompetente da cidade,a,glg-30-00620731-a
4014,considerábel,1,a economía era unha cuestión considerábel na campaña,a,glg-30-00624026-a
4015,material,3,a maioría das cousas pesadas e materiais (Shakespeare),a,glg-30-00625393-a
4016,real,4,"un mero soño, nin real, nin práctico",a,glg-30-00625393-a
4017,irreal,4,tan irreal como un soño,a,glg-30-00625774-a
4018,polémico,1,unha decisión polémica sobre a acción afirmativa,a,glg-30-00601783-a
4019,atómico,1,as bombas atómicas,a,glg-30-00610532-a
4020,manexado,1,o público cativo poden converterse en consumidor manexado polos anuncios de televisión,a,glg-30-00629532-a
4021,inmaterial,1,un espírito inmaterial,a,glg-30-00630802-a
4022,adecuado,5,a resposta adecuada,a,glg-30-00631391-a
4023,apropiado,4,a versión apropiada,a,glg-30-00631391-a
4024,apropiado,4,tomou o camiño apropiado,a,glg-30-00631391-a
4025,inadecuado,4,atopáronse no camiño inadecuado,a,glg-30-00632438-a
4026,errado,1,en base a supostos errados,a,glg-30-00632438-a
4027,inapropiado,4,o informe no xornal era inapropiado,a,glg-30-00632438-a
4028,errado,1,o reloxo mostraba a hora errada,a,glg-30-00632438-a
4029,corrixido,2,coas_súas_lentes_de_visión_corrixida_era_20:20,a,glg-30-00634062-a
4030,non_corrixido,2,o astigmatismo non corrixido,a,glg-30-00634636-a
4031,corrixíbel,1,un prisioneiro corrixíbel,a,glg-30-00634862-a
4032,groseiro,1,non quero nada de ti só irme lonxe da túa lingua groseira (Willa Cather),a,glg-30-00642725-a
4033,non_creativo,1,unha idea non creativa,a,glg-30-00644372-a
4034,verosímil,2,as informacións verosímiles,a,glg-30-00644839-a
4035,fondo,1,as baldas fondas,a,glg-30-00690058-a
4036,fondo,1,as potas fondas,a,glg-30-00690058-a
4037,fondo,1,fondo ata a cintura,a,glg-30-00690058-a
4038,fondo,1,un armario fondo,a,glg-30-00690058-a
4039,decisorio,1,dous factores tiveron unha influencia decisoria,a,glg-30-00684480-a
4040,indecoroso,2,un xesto indecoroso,a,glg-30-00683185-a
4041,feito_á_man,1,os vestidos delicados dos bebés feitos á man,a,glg-30-00673456-a
4042,duro,10,pedras preciosas duras,a,glg-30-00664167-a
4043,presente,1,as negociacións presentes,a,glg-30-00666058-a
4044,crucial,2,unha enfermidade na fase crucial,a,glg-30-00650577-a
4045,irrevogable,1,unha proposta irrevogable de título,a,glg-30-00694284-a
4046,rebelde,1,unha actitude rebelde,a,glg-30-00695523-a
4047,submiso,1,os nenos submisos coa vontade dos pais,a,glg-30-00696518-a
4048,vago,1,un sentimento vago de tristeza,a,glg-30-00697389-a
4049,impreciso,3,un termo impreciso,a,glg-30-00697389-a
4050,flexivo,2,o alemán é unha lingua flexiva,a,glg-30-00699651-a
4051,definitivo,1,quero unha resposta definitiva,a,glg-30-00700451-a
4052,definitivo,1,unha declaración definitiva dos termos da vontade,a,glg-30-00700451-a
